patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US1204137A,1916-11-07,d alton,"['PROPN', 'PROPN']",[],1,0,2
US1205922A,1916-11-21,Artifigiai,['PROPN'],[],1,0,1
US1209766A,1914-10-26,Clayton h,"['PROPN', 'NOUN']",['ORG'],1,0,2
US1213222A,1917-01-23,new zealand,"['PROPN', 'PROPN']",['GPE'],1,0,2
US1214452A,1917-01-30,gillette,['PROPN'],['ORG'],1,0,1
US1220059A,1917-03-20,Vania,['PROPN'],['GPE'],1,0,1
US1222134A,1917-04-10,arbuckle,['PROPN'],[],1,0,1
US1222443A,1917-04-10,Hoyee,['PROPN'],[],1,0,1
US1233039A,1917-04-17,Deodorizer,['PROPN'],[],1,0,2
US1233631A,1917-07-17,Eik wikstexm,"['PROPN', 'NOUN']",[],1,0,2
US1234269A,1917-07-24,bettendorf,['PROPN'],['ORG'],1,0,1
US1236645A,1917-08-14,Apparatus,['PROPN'],[],1,0,1
US1245006A,1917-10-30,Beflbctob,['PROPN'],['CARDINAL'],1,0,1
US1247252A,1917-11-20,Ieon alloy,"['PROPN', 'NOUN']",[],1,0,2
US1253830A,1918-01-15,Mar jacobsen,"['PROPN', 'VERB']",[],1,0,2
US1254515A,1918-01-22,Y leiman,"['PROPN', 'VERB']",[],1,0,2
US1263501A,1918-04-23,Carbureter,['PROPN'],['ORG'],1,0,1
US1266904A,1918-05-21,baker,['PROPN'],[],1,0,1
US1279317A,1918-09-17,Johw g,"['PROPN', 'PROPN']",[],1,0,2
US1282090A,1918-10-22,lemme,['PROPN'],[],1,0,1
US1284274A,1918-11-12,erickson,['PROPN'],[],1,0,1
US1287889A,1918-12-17,Lloyd g,"['PROPN', 'NOUN']",[],1,0,2
US1289144A,1918-12-31,Vania,['PROPN'],['GPE'],1,0,1
US1290007A,1918-12-31,Joseph c,"['PROPN', 'VERB']",[],1,0,2
